movie_poster,movie_title,movie_date,movie_audience,movie_story,movie_review,movie_actor,movie_cine,movie_netizens
"http://image.cine21.com/resize/cine21/poster/2008/0624/M0010003___[X230,330].jpg",스페이스 침스 : 우주선을 찾아서,개봉일 : 2008-07-17,"누적관객 : 269,947명","
					
									,
									세계 최대의 NASA 우주선이 은하계의 블랙홀로 사라져 버리는 사고 발생!!,
비상이 걸린 미항공 우주국 NASA 본부는 사라진 우주선을 되찾기 위해 최초 침팬지 우주요원의 손자인 ‘햄 3세’를 긴급 투입시킨다. 그러나 자유로운 영혼의 소유자이자 서커스 단원인 ‘햄’은 우주 영웅보다는 우주에서 여흥을 즐기는 데만 관심이 있다.  ,
이렇게 제멋대로인 ‘햄’은 용감 무쌍한 ‘루나’와 빈틈없는 사령관 ‘타이탄’과 함께 우주선 찾기 프로젝트에 합류하게 되는데, 그러던 중 멀리 떨어진 말고르 행성에서 우주 독재자인 외계인 ‘작토’가 그 행성을 장악하고자 계략을 꾸미고 있음을 알게 된다. ,
‘햄’을 비롯한 침팬지 요원들은 ‘말고르 행성’을 구하기 위한 위험천만한 작전에 돌입하게 되는데..,
,
,
 				","
							어린이 관객 교훈 지수 ★★★어른 관객 재미 지수 ★MC몽과 햄 캐릭터 혼연일체 지수 ★★★★미국항공우주국(NASA)이 쏘아올린 무인탐사선 인피니티가 웜홀에 빨려들어간다. 인간들이 생각해낸 해결책은 침팬지 우주비행단을 웜홀로 보내 상황을 파악하는 것. 21세기가 열리기 전 마무리된 동물 우주비행에 대한 전시자료로 기르던 침팬지 3마리 중 매뉴얼형 침팬지 루나...							","감독 : 
													,
											

						","출연 : 
													,(햄(목소리))													,(루나(목소리))													,
						",6.00,6.10
"http://image.cine21.com/resize/cine21/poster/2020/0224/14_28_56__5e535f187991c[X230,330].jpg",온워드: 단 하루의 기적,,,"
					
									,
									마법이 사라진 세상, 달라도 너무 다른 두 형제인,
용기부족 동생 ‘이안’(톰 홀랜드)과 의욕충만 형 ‘발리’(크리스 프랫).,
,
‘이안’은 16세 생일날, 돌아가신 아빠의 선물을 받고,
뜻하지 않게 아빠의 반쪽만 소환시키게 되는 상황에 처한다.,
,
마법이 통하는 주어진 시간은 단 하루,,
두 형제는 모험을 통해 완벽한 아빠의 모습을 만나는 기적을 만들 수 있을까?,
,
,				",,"감독 : 
													,
											

						","출연 : 
													,(발리 목소리)													,(이안 목소리)													,
						",,
"http://image.cine21.com/resize/cine21/poster/2019/1218/12_01_59__5df996a7431dc[X230,330].jpg",프리 가이,개봉일 : 2020-07,,줄거리가 없습니다.,,"감독 : 
													,
											

						","출연 : 
													,													,													,
						",,
"http://image.cine21.com/resize/cine21/poster/2019/0614/16_42_43__5d034ff359904[X230,330].jpg",조,개봉일 : 2019-07-11,,"
					
									커플들의 연애 성공률을 예측해주는 연구소에서 일하는 그녀 ‘조’는,
함께 일하는 ‘콜’에게 사랑의 감정을 느끼게 된다. ,
하지만 ‘콜’과의 연애 성공률이 ‘0퍼센트’라고 나오자,
결과를 믿을 수 없던 ‘조’는 ‘콜’에게 자신의 마음을 고백한다.,
그리고 ‘조’는 곧 충격적인 대답을 듣게 되는데…,
,
“조, 그건 당신이 내가 만든 로봇이기 때문이야”,
,
,				","
							연인들의 매칭 가능성을 백분율로 알려주는 연구소에서 일하는 조(레아 세이두)는 연구소 동료 콜(이완 맥그리거)을 짝사랑하고 있다. 조는 콜과 자신의 커플 매칭 가능성을 계산해보지만 안타깝게도 컴퓨터는 0%라는 답을 내놓는다. 조는 결과에 낙담하지 않고 콜에게 고백하고, 이내 콜에게 믿을 수 없는 답변을 듣는다. “조, 사실 당신은 내가 만든 로봇이야.”콜은 인간...							","감독 : 
													,
											

						","출연 : 
													,(조)													,(콜)													,
						",5.50,6.00
"http://image.cine21.com/resize/cine21/poster/2019/1101/11_35_29__5dbb99f16dd52[X230,330].jpg",좀비랜드: 더블 탭,개봉일 : 2019-11-13,,"
					
									좀비로 세상이 망한지 10년,,
자신들만의 재능을 발휘하고 생존 규칙을 지키며,
여전히 꿋꿋하게 살아가고 있는 희한한 가족,
탤러해시, 콜럼버스, 위치타, 리틀록.,
,
하지만 ‘좀비랜드’에 더욱 진화한 좀비가 나타나고,
이들은 새로운 인간 생존자들과 함께 사투를 시작하는데…				","
							좀비 바이러스의 창궐로 미국이 ‘좀비랜드’가 된 지 어느덧 10년. 워싱턴 DC의 버려진 백악관에는 가족처럼 살고 있는 4명의 주인공들이 있다. 오순도순 평화로워 보이는 나날 틈새로 인물들간 미묘한 균열이 생기기 시작하는데, 막내 리틀록(애비게일 브레슬린)은 아빠처럼 자신을 과잉보호하는 탤러해시(우디 해럴슨)를 답답해하고, 위치타(에마 스톤)는 남자친구 콜럼버스(제시...							","감독 : 
													,
											

						","출연 : 
													,(탤러해시)													,(콜럼버스)													,
						",6.67,7.25
"http://image.cine21.com/resize/cine21/poster/2016/1010/10_51_07__57faf40b8eb6e[X230,330].jpg",라우더 댄 밤즈,개봉일 : 2016-10-27,,"
					
									대학에서 사회학을 가르치는 젊은 교수 조나가 어머니의 기일을 맞아 오랜만에 집으로 돌아온다. 종군 사진 작가였던 어머니의 3주기 기념 전시를 위해 그녀의 자료들을 정리하는 조나. 그는 어머니가 떠난 뒤 사이가 서먹해진 아버지와 동생의 사이에서 관계를 회복하기 위해 노력한다. 한편, 어머니의 오랜 파트너였던 리처드는 어머니의 사고에 대한 비밀을 기사화하겠다고 선언하고, 이를 반대하던 조나는 또다른 진실을 마주하게 되는데…				","
							종군 사진기자 이자벨(이자벨 위페르)이 불의의 차 사고로 세상을 뜨자, 남겨진 그의 남편 진(가브리엘 번)과 두 아들, 조나와 콘래드는 각자만의 방식으로 깊은 상실감에 빠진다. 진은 아내에 대한 기억들이 산발적으로 떠오르고, 사춘기 무렵의 십대인 콘래드는 아버지에게 마음의 문을 닫고 반항한다. 장남인 조나는 이자벨의 유품을 정리하기 위해 집으로 돌아온다. 이자벨의 부...							","감독 : 
													,
											

						","출연 : 
													,													,													,
						",6.00,7.60
"http://image.cine21.com/resize/cine21/poster/2019/1011/15_13_06__5da01d7287b28[X230,330].jpg",더 킹: 헨리 5세,,,줄거리가 없습니다.,,"감독 : 
													,
											

						","출연 : 
													,													,													,
						",,
"http://image.cine21.com/resize/cine21/poster/2017/0518/10_49_52__591cfdc05baf1[X230,330].jpg",더 서클,개봉일 : 2017-06-22,,"
					
									가장 투명하고 완벽한 세상,
그곳에서 24시간 라이브 되는 당신의 모든 것!,
 ,
모두가 선망하는 신의 직장이자 세계 최대 소셜 미디어 기업,,
서클에 입사하게 된 꿈 많은 ‘메이’(엠마 왓슨)는 모든 것을 공유하는 투명한 사회를 만들고자 하는 CEO ‘에이몬’(톰 행크스)의 철학에 매료된다. 전 세계 2억 명에게 24시간 자신을 생중계하는 프로그램에 자원한 그녀는 모두가 주목하는 SNS 스타로 떠오르고, 서클의 핵심 인물로 성공 가도를 달리기 시작한다.,
,
한편, ‘메이’의 선택은 주변 사람들의 삶에 예상치 못한 영향을 끼치고,,
개발자 ‘타이’(존 보예가)는 그녀를 찾아가 서클이 감추고 있는 시스템의 위험성에 대해 경고하는데…				","
							소규모 회사의 전화상담부에서 일하던 메이(에마 왓슨)는 친구 애니(카렌 길런)를 통해 대기업 ‘더 서클’의 면접 기회를 얻는다. 투명한 유리로 된 벽과 문을 지나 오픈된 공간에서 이뤄진 일대일 면접에서는 지원 동기, 비전 따위의 두루뭉술한 질문 대신 ‘성찰 vs 소통’ 같은 양자택일의 문제 혹은 안내데스크 직원의 이름 같은 예상 못한 질문이 쏟아진다. 고객경험부에서 ...							","감독 : 
													,
											

						","출연 : 
													,													,													,
						",3.67,6.50
"http://image.cine21.com/resize//noimg[X230,330].jpg",쥬라기 월드: 도미니언,개봉일 : 2021-06-10,,줄거리가 없습니다.,,"감독 : 
													,
											

						","출연 : 
													,													,													,
						",,
"http://image.cine21.com/resize/cine21/poster/2018/1126/11_31_00__5bfb5ae4a35cd[X230,330].jpg",갈매기,개봉일 : 2018-12-13,,"
					
									,
									달빛이 내려앉은 아름다운 호숫가, 대 뒤에서 첫 공연을 준비하는 ‘니나’(시얼샤 로넌)와 ‘콘스탄틴’(빌리 하울) ‘이리나’(아네트 베닝)처럼 유명한 배우가 되길 원하는 ‘니나’는 촉망받는 작가 ‘보리스’(코리 스톨)의 등장에 설레고, ‘콘스탄틴’은 그런 그녀를 보며 애태우는데…				","
							집요하게 엇갈리는 사랑과 좌절된 꿈, 유한한 삶의 허무를 응축한 안톤 체호프의 희곡 <갈매기>를 스크린에 옮긴 작품. 러시아의 전설적인 배우 이리나(아네트 베닝)가 자신의 오빠 소린(브라이언 데니히)과 아들 콘스탄틴(빌리 하울)이 머무르는 시골 별장에 돌아온다. 무관심과 혹평에 방황하는 신예 작가 콘스탄틴은 모스크바 입성을 꿈꾸는 배우 지망생 니나(시얼샤 ...							","감독 : 
													,
											

						","출연 : 
													,(니나 )													,(이리나 )													,
						",6.50,
"http://image.cine21.com/resize/cine21/still/2018/0326/17_29_59__5ab8af877e005[X230,330].jpg",레이디 버드,개봉일 : 2018-04-04,,"
					
									,
									안녕 내 이름은 “레이디 버드”라고 해,
다른 이름이 있지만, 내가 나에게 이름을 지어줬지,
모두가 나에게 잘 살아보라고 충고로 위장한 잔소리를 해,
하지만 지금 이 모습이 내 최고의 모습이라면?,
날 좀 그냥 내버려 둬!				","
							영화는, 존 스타인벡의 <분노의 포도> 녹음 테이프를 차에서 들으며 함께 눈물을 흘리는 모녀를 비추며 시작한다. 운전석에 앉은 엄마(로리 멧커프)와 조수석에 앉은 크리스틴(시얼샤 로넌)은 곧 언제 함께 눈물을 훔쳤냐는 듯 투닥거린다. 스스로에게 ‘레이디 버드’라는 이름을 지어준 크리스틴은 엄마가 자신을 레이디 버드로 부르지 않는 것이 불만이다. 게다가 뉴욕...							","감독 : 
													,
											

						","출연 : 
													,(크리스틴 )													,(대니 오닐)													,
						",7.86,8.25
"http://image.cine21.com/resize/cine21/poster/2019/0114/11_02_03__5c3bed9b132ee[X230,330].jpg",메리 포핀스 리턴즈,개봉일 : 2019-02-14,,"
					
									,
									체리트리 가 17번지에 살고 있는 마이클과 세 아이들은 아내와 엄마를 잃고, 집까지 빼앗길 위기에 처해 슬픔에 잠긴다. ,
어느 날, 바람의 방향이 바뀌고 마이클의 가족에게 다시 돌아온 ‘메리 포핀스’는 사랑스러운 마법으로 가득 찬 황홀한 경험을 선사하는데…				","
							1930년대 대공황 시대의 영국. 체리트리가 17번지에 살고 있는 마이클(벤 위쇼)은 홀로 세 아이를 키우며 살고 있다. 대출금을 갚지 못해 은행에 집까지 넘어갈 상황에서 어느 날 하늘에서 연을 타고 메리 포핀스(에밀리 블런트)가 내려온다. 마이클 뱅크스와 제인 뱅크스 남매만큼 메리 포핀스의 존재가 반가운 건 마이클의 세 아이들, 애나벨, 존, 조지다. 마법사 보모 ...							","감독 : 
													,
											

						","출연 : 
													,(메리 포핀스)													,(톱시)													,
						",7.00,9.00
"http://image.cine21.com/resize/cine21/poster/2020/0106/11_52_09__5e12a0d95b450[X230,330].jpg",미드웨이,개봉일 : 2019-12-31,,"
					
									,
									1941년 진주만 공습 이후,,
전 세계를 향한 일본의 야욕이 거세지고,,
역사상 최대 규모의 미국 본토 공격을 계획한다.,
 ,
미군은 진주만 다음 일본의 공격 목표가 어디인지 암호를 해독하기 위해 애쓰고,,
동시에 긴박하게 전열을 정비해 나간다.,
가까스로 두번째 타겟이 ‘미드웨이’라는 것을 알아낸 미국은,
반격을 준비하지만, 절대적으로 불리한 상황이다.,
 ,
,				","
							진주만 습격을 다룬 할리우드영화가 또 한편 도착했다. 제2차 세계대전이 발발하고 중립을 지키던 미국은 1941년 크리스마스를 몇주 앞둔 12월 7일 일본으로부터 진주만 습격을 당한다. 미국을 참전하게 만든 이 사건은 할리우드에서 이미 마이클 베이 감독의 <진주만>(2001)에서부터 잭 스마이트 감독의 <미드웨이>(1976), 리처드 플라이셔 감독...							","감독 : 
													,
											

						","출연 : 
													,(딕 베스트)													,(레이튼)													,
						",5.33,8.33
"http://image.cine21.com/resize/cine21/poster/2018/0122/11_11_46__5a6548627f45c[X230,330].jpg",패딩턴 2,개봉일 : 2018-02-08,,"
					
									,
									런던 생활 3년 차, 현지 적응 완료한 패딩턴은 ,
이발소 보조, 아쿠아리움 청소, 창문 닦기까지 섭렵,
자칭 알바 마스터로 거듭난다.,
,
루시 숙모의 100번째 생일 선물 비밀의 ‘팝업북’을 사기 위해,
한 땀 한 땀 돈을 모으던 패딩턴에게 닥친 곰생 최대 위기!,
변장의 대가 피닉스에 의해 비밀의 팝업북 도둑 누명을 쓰고 감옥에 갇히게 된 것!,
그러나 이대로 물러설 수는 없다!,
새로운 감옥 친구들과 브라운 가족의 도움으로 탈출을 감행,,
진짜 범인 피닉스를 찾기 위한 털 날리는(!) 추격을 시작하는데!				","
							지난 1편에서 페루의 정글을 떠나 영국 런던에 도착했던 패딩턴(벤 위쇼)은 브라운 가족과 만나 우여곡절 끝에 행복한 런던 생활을 시작하게 된다. 그 후 3년이나 지났건만 도시인으로서의 삶에 완벽하게 적응한 것처럼 보이는 그의 일상은 사실 엉망진창이다. 이발소 아르바이트를 하던 도중에 손님의 뒷머리를 시원하게 밀어버려 해고당하고, 자신의 특기인 나무타기 전공을 살려 창...							","감독 : 
													,
											

						","출연 : 
													,(패딩턴 목소리 )													,(피닉스)													,
						",8.00,8.50
